id,date,store_nbr,family,sales,onpromotion
2994197,2017-08-12,21,DAIRY,496.0,14
2994198,2017-08-12,21,DELI,303.396,4
2994199,2017-08-12,21,EGGS,255.0,1
2994200,2017-08-12,21,FROZEN FOODS,146.946,20
2994201,2017-08-12,21,GROCERY I,4361.945,64
2994202,2017-08-12,21,GROCERY II,3.0,0
2994203,2017-08-12,21,HARDWARE,0.0,0
2994204,2017-08-12,21,HOME AND KITCHEN I,36.0,1
2994205,2017-08-12,21,HOME AND KITCHEN II,28.0,2
2994206,2017-08-12,21,HOME APPLIANCES,0.0,0
2994207,2017-08-12,21,HOME CARE,265.0,9
2994208,2017-08-12,21,LADIESWEAR,8.0,0
2994209,2017-08-12,21,LAWN AND GARDEN,5.0,0
2994210,2017-08-12,21,LINGERIE,6.0,0
2994211,2017-08-12,21,"LIQUOR,WINE,BEER",136.0,5
2994212,2017-08-12,21,MAGAZINES,4.0,0
2994213,2017-08-12,21,MEATS,105.075,0
2994214,2017-08-12,21,PERSONAL CARE,220.0,10
2994215,2017-08-12,21,PET SUPPLIES,8.0,0
2994216,2017-08-12,21,PLAYERS AND ELECTRONICS,8.0,0
2994217,2017-08-12,21,POULTRY,198.429,0
2994218,2017-08-12,21,PREPARED FOODS,121.988,0
2994219,2017-08-12,21,PRODUCE,1167.53,5
2994220,2017-08-12,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994221,2017-08-12,21,SEAFOOD,9.0,2
2994222,2017-08-12,22,AUTOMOTIVE,5.0,0
2994223,2017-08-12,22,BABY CARE,0.0,0
2994224,2017-08-12,22,BEAUTY,2.0,0
2994225,2017-08-12,22,BEVERAGES,2243.0,24
2994226,2017-08-12,22,BOOKS,0.0,0
2994227,2017-08-12,22,BREAD/BAKERY,107.0,2
2994228,2017-08-12,22,CELEBRATION,11.0,0
2994229,2017-08-12,22,CLEANING,674.0,20
2994230,2017-08-12,22,DAIRY,340.0,11
2994231,2017-08-12,22,DELI,193.0,6
2994232,2017-08-12,22,EGGS,66.0,1
2994233,2017-08-12,22,FROZEN FOODS,175.801,17
2994234,2017-08-12,22,GROCERY I,2638.0,44
2994235,2017-08-12,22,GROCERY II,18.0,0
2994236,2017-08-12,22,HARDWARE,2.0,0
2994237,2017-08-12,22,HOME AND KITCHEN I,18.0,0
2994238,2017-08-12,22,HOME AND KITCHEN II,24.0,1
2994239,2017-08-12,22,HOME APPLIANCES,0.0,0
2994240,2017-08-12,22,HOME CARE,172.0,8
2994241,2017-08-12,22,LADIESWEAR,0.0,0
2994242,2017-08-12,22,LAWN AND GARDEN,0.0,0
2994243,2017-08-12,22,LINGERIE,8.0,0
2994244,2017-08-12,22,"LIQUOR,WINE,BEER",482.0,4
2994245,2017-08-12,22,MAGAZINES,6.0,0
2994246,2017-08-12,22,MEATS,115.821,0
2994247,2017-08-12,22,PERSONAL CARE,135.0,8
2994248,2017-08-12,22,PET SUPPLIES,3.0,0
2994249,2017-08-12,22,PLAYERS AND ELECTRONICS,6.0,0
2994250,2017-08-12,22,POULTRY,163.44699,0
2994251,2017-08-12,22,PREPARED FOODS,23.0,0
2994252,2017-08-12,22,PRODUCE,404.119,4
2994253,2017-08-12,22,SCHOOL AND OFFICE SUPPLIES,12.0,5
2994254,2017-08-12,22,SEAFOOD,0.0,0
2994255,2017-08-12,23,AUTOMOTIVE,0.0,0
2994256,2017-08-12,23,BABY CARE,0.0,0
2994257,2017-08-12,23,BEAUTY,3.0,1
2994258,2017-08-12,23,BEVERAGES,1481.0,9
2994259,2017-08-12,23,BOOKS,0.0,0
2994260,2017-08-12,23,BREAD/BAKERY,171.248,4
2994261,2017-08-12,23,CELEBRATION,15.0,0
2994262,2017-08-12,23,CLEANING,397.0,7
2994263,2017-08-12,23,DAIRY,416.0,13
2994264,2017-08-12,23,DELI,117.509,6
2994265,2017-08-12,23,EGGS,38.0,0
2994266,2017-08-12,23,FROZEN FOODS,67.0,1
2994267,2017-08-12,23,GROCERY I,1762.0,28
2994268,2017-08-12,23,GROCERY II,10.0,0
2994269,2017-08-12,23,HARDWARE,1.0,0
2994270,2017-08-12,23,HOME AND KITCHEN I,16.0,0
2994271,2017-08-12,23,HOME AND KITCHEN II,4.0,2
2994272,2017-08-12,23,HOME APPLIANCES,2.0,0
2994273,2017-08-12,23,HOME CARE,110.0,5
2994274,2017-08-12,23,LADIESWEAR,11.0,0
2994275,2017-08-12,23,LAWN AND GARDEN,6.0,0
2994276,2017-08-12,23,LINGERIE,5.0,0
2994277,2017-08-12,23,"LIQUOR,WINE,BEER",96.0,5
2994278,2017-08-12,23,MAGAZINES,10.0,0
2994279,2017-08-12,23,MEATS,216.889,0
2994280,2017-08-12,23,PERSONAL CARE,127.0,7
2994281,2017-08-12,23,PET SUPPLIES,2.0,0
2994282,2017-08-12,23,PLAYERS AND ELECTRONICS,2.0,0
2994283,2017-08-12,23,POULTRY,211.438,0
2994284,2017-08-12,23,PREPARED FOODS,26.0,0
2994285,2017-08-12,23,PRODUCE,843.001,5
2994286,2017-08-12,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994287,2017-08-12,23,SEAFOOD,13.0,0
2994288,2017-08-12,24,AUTOMOTIVE,4.0,0
2994289,2017-08-12,24,BABY CARE,0.0,0
2994290,2017-08-12,24,BEAUTY,2.0,0
2994291,2017-08-12,24,BEVERAGES,3498.0,12
2994292,2017-08-12,24,BOOKS,0.0,0
2994293,2017-08-12,24,BREAD/BAKERY,797.436,11
2994294,2017-08-12,24,CELEBRATION,16.0,0
2994295,2017-08-12,24,CLEANING,1092.0,15
2994296,2017-08-12,24,DAIRY,1184.0,26
2994297,2017-08-12,24,DELI,317.066,8
2994298,2017-08-12,24,EGGS,219.0,0
2994299,2017-08-12,24,FROZEN FOODS,200.123,1
2994300,2017-08-12,24,GROCERY I,3629.0,26
2994301,2017-08-12,24,GROCERY II,44.0,0
2994302,2017-08-12,24,HARDWARE,0.0,0
2994303,2017-08-12,24,HOME AND KITCHEN I,24.0,1
2994304,2017-08-12,24,HOME AND KITCHEN II,16.0,3
2994305,2017-08-12,24,HOME APPLIANCES,0.0,0
2994306,2017-08-12,24,HOME CARE,196.0,5
2994307,2017-08-12,24,LADIESWEAR,10.0,0
2994308,2017-08-12,24,LAWN AND GARDEN,25.0,0
2994309,2017-08-12,24,LINGERIE,1.0,0
2994310,2017-08-12,24,"LIQUOR,WINE,BEER",114.0,6
2994311,2017-08-12,24,MAGAZINES,15.0,0
2994312,2017-08-12,24,MEATS,405.397,0
2994313,2017-08-12,24,PERSONAL CARE,254.0,9
2994314,2017-08-12,24,PET SUPPLIES,14.0,0
2994315,2017-08-12,24,PLAYERS AND ELECTRONICS,17.0,0
2994316,2017-08-12,24,POULTRY,467.265,0
2994317,2017-08-12,24,PREPARED FOODS,115.483,0
2994318,2017-08-12,24,PRODUCE,3206.822,10
2994319,2017-08-12,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994320,2017-08-12,24,SEAFOOD,35.414,0
2994321,2017-08-12,25,AUTOMOTIVE,2.0,0
2994322,2017-08-12,25,BABY CARE,0.0,0
2994323,2017-08-12,25,BEAUTY,2.0,2
2994324,2017-08-12,25,BEVERAGES,4041.0,14
2994325,2017-08-12,25,BOOKS,0.0,0
2994326,2017-08-12,25,BREAD/BAKERY,628.291,11
2994327,2017-08-12,25,CELEBRATION,26.0,0
2994328,2017-08-12,25,CLEANING,766.0,15
2994329,2017-08-12,25,DAIRY,1019.0,22
2994330,2017-08-12,25,DELI,250.848,8
2994331,2017-08-12,25,EGGS,190.0,0
2994332,2017-08-12,25,FROZEN FOODS,417.3,1
2994333,2017-08-12,25,GROCERY I,3061.0,30
2994334,2017-08-12,25,GROCERY II,55.0,0
2994335,2017-08-12,25,HARDWARE,3.0,0
2994336,2017-08-12,25,HOME AND KITCHEN I,49.0,0
2994337,2017-08-12,25,HOME AND KITCHEN II,16.0,2
2994338,2017-08-12,25,HOME APPLIANCES,0.0,0
2994339,2017-08-12,25,HOME CARE,162.0,4
2994340,2017-08-12,25,LADIESWEAR,0.0,0
2994341,2017-08-12,25,LAWN AND GARDEN,40.0,0
2994342,2017-08-12,25,LINGERIE,12.0,0
2994343,2017-08-12,25,"LIQUOR,WINE,BEER",856.0,7
2994344,2017-08-12,25,MAGAZINES,26.0,0
2994345,2017-08-12,25,MEATS,395.19598,0
2994346,2017-08-12,25,PERSONAL CARE,140.0,8
2994347,2017-08-12,25,PET SUPPLIES,9.0,0
2994348,2017-08-12,25,PLAYERS AND ELECTRONICS,6.0,0
2994349,2017-08-12,25,POULTRY,230.031,0
2994350,2017-08-12,25,PREPARED FOODS,69.976,0
2994351,2017-08-12,25,PRODUCE,2600.111,2
2994352,2017-08-12,25,SCHOOL AND OFFICE SUPPLIES,3.0,0
2994353,2017-08-12,25,SEAFOOD,15.0,0
2994354,2017-08-12,26,AUTOMOTIVE,1.0,0
2994355,2017-08-12,26,BABY CARE,0.0,0
2994356,2017-08-12,26,BEAUTY,0.0,0
2994357,2017-08-12,26,BEVERAGES,675.0,5
2994358,2017-08-12,26,BOOKS,0.0,0
2994359,2017-08-12,26,BREAD/BAKERY,214.0,9
2994360,2017-08-12,26,CELEBRATION,5.0,0
2994361,2017-08-12,26,CLEANING,234.0,5
2994362,2017-08-12,26,DAIRY,253.0,16
2994363,2017-08-12,26,DELI,70.279,5
2994364,2017-08-12,26,EGGS,30.0,0
2994365,2017-08-12,26,FROZEN FOODS,24.0,1
2994366,2017-08-12,26,GROCERY I,1083.0,22
2994367,2017-08-12,26,GROCERY II,4.0,0
2994368,2017-08-12,26,HARDWARE,1.0,0
2994369,2017-08-12,26,HOME AND KITCHEN I,12.0,2
2994370,2017-08-12,26,HOME AND KITCHEN II,9.0,0
2994371,2017-08-12,26,HOME APPLIANCES,0.0,0
2994372,2017-08-12,26,HOME CARE,62.0,2
2994373,2017-08-12,26,LADIESWEAR,0.0,0
2994374,2017-08-12,26,LAWN AND GARDEN,3.0,0
2994375,2017-08-12,26,LINGERIE,0.0,0
2994376,2017-08-12,26,"LIQUOR,WINE,BEER",41.0,5
2994377,2017-08-12,26,MAGAZINES,1.0,0
2994378,2017-08-12,26,MEATS,261.386,0
2994379,2017-08-12,26,PERSONAL CARE,101.0,7
2994380,2017-08-12,26,PET SUPPLIES,4.0,0
2994381,2017-08-12,26,PLAYERS AND ELECTRONICS,2.0,0
2994382,2017-08-12,26,POULTRY,160.717,0
2994383,2017-08-12,26,PREPARED FOODS,17.0,0
2994384,2017-08-12,26,PRODUCE,431.246,3
2994385,2017-08-12,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994386,2017-08-12,26,SEAFOOD,5.0,0
2994387,2017-08-12,27,AUTOMOTIVE,12.0,0
2994388,2017-08-12,27,BABY CARE,0.0,0
2994389,2017-08-12,27,BEAUTY,3.0,1
2994390,2017-08-12,27,BEVERAGES,3112.0,9
2994391,2017-08-12,27,BOOKS,0.0,0
2994392,2017-08-12,27,BREAD/BAKERY,570.498,8
2994393,2017-08-12,27,CELEBRATION,18.0,0
2994394,2017-08-12,27,CLEANING,709.0,7
2994395,2017-08-12,27,DAIRY,972.0,25
2994396,2017-08-12,27,DELI,304.43,7
2994397,2017-08-12,27,EGGS,240.0,0
2994398,2017-08-12,27,FROZEN FOODS,275.0,1
2994399,2017-08-12,27,GROCERY I,3540.0,29
2994400,2017-08-12,27,GROCERY II,25.0,0
2994401,2017-08-12,27,HARDWARE,6.0,0
2994402,2017-08-12,27,HOME AND KITCHEN I,13.0,0
2994403,2017-08-12,27,HOME AND KITCHEN II,24.0,2
2994404,2017-08-12,27,HOME APPLIANCES,0.0,0
2994405,2017-08-12,27,HOME CARE,177.0,6
2994406,2017-08-12,27,LADIESWEAR,13.0,0
2994407,2017-08-12,27,LAWN AND GARDEN,64.0,0
2994408,2017-08-12,27,LINGERIE,16.0,0
2994409,2017-08-12,27,"LIQUOR,WINE,BEER",461.0,7
2994410,2017-08-12,27,MAGAZINES,4.0,0
2994411,2017-08-12,27,MEATS,311.732,0
2994412,2017-08-12,27,PERSONAL CARE,203.0,6
2994413,2017-08-12,27,PET SUPPLIES,10.0,0
2994414,2017-08-12,27,PLAYERS AND ELECTRONICS,15.0,0
2994415,2017-08-12,27,POULTRY,367.858,0
2994416,2017-08-12,27,PREPARED FOODS,87.987,0
2994417,2017-08-12,27,PRODUCE,2556.844,10
2994418,2017-08-12,27,SCHOOL AND OFFICE SUPPLIES,3.0,0
2994419,2017-08-12,27,SEAFOOD,13.9279995,0
2994420,2017-08-12,28,AUTOMOTIVE,1.0,0
2994421,2017-08-12,28,BABY CARE,0.0,0
2994422,2017-08-12,28,BEAUTY,2.0,0
2994423,2017-08-12,28,BEVERAGES,4194.0,37
2994424,2017-08-12,28,BOOKS,0.0,0
2994425,2017-08-12,28,BREAD/BAKERY,695.0,14
2994426,2017-08-12,28,CELEBRATION,24.0,0
2994427,2017-08-12,28,CLEANING,1799.0,30
2994428,2017-08-12,28,DAIRY,838.0,23
2994429,2017-08-12,28,DELI,397.906,7
2994430,2017-08-12,28,EGGS,266.0,1
2994431,2017-08-12,28,FROZEN FOODS,118.0,14
2994432,2017-08-12,28,GROCERY I,9841.523,57
2994433,2017-08-12,28,GROCERY II,21.0,0
2994434,2017-08-12,28,HARDWARE,0.0,0
2994435,2017-08-12,28,HOME AND KITCHEN I,29.0,0
2994436,2017-08-12,28,HOME AND KITCHEN II,12.0,1
2994437,2017-08-12,28,HOME APPLIANCES,0.0,0
2994438,2017-08-12,28,HOME CARE,296.0,9
2994439,2017-08-12,28,LADIESWEAR,0.0,0
2994440,2017-08-12,28,LAWN AND GARDEN,10.0,0
2994441,2017-08-12,28,LINGERIE,2.0,0
2994442,2017-08-12,28,"LIQUOR,WINE,BEER",103.0,4
2994443,2017-08-12,28,MAGAZINES,2.0,0
2994444,2017-08-12,28,MEATS,201.323,0
2994445,2017-08-12,28,PERSONAL CARE,309.0,8
2994446,2017-08-12,28,PET SUPPLIES,3.0,0
2994447,2017-08-12,28,PLAYERS AND ELECTRONICS,2.0,0
2994448,2017-08-12,28,POULTRY,280.5,0
2994449,2017-08-12,28,PREPARED FOODS,63.768,1
2994450,2017-08-12,28,PRODUCE,1816.567,5
2994451,2017-08-12,28,SCHOOL AND OFFICE SUPPLIES,2.0,0
2994452,2017-08-12,28,SEAFOOD,5.0,1
2994453,2017-08-12,29,AUTOMOTIVE,10.0,0
2994454,2017-08-12,29,BABY CARE,1.0,0
2994455,2017-08-12,29,BEAUTY,4.0,0
2994456,2017-08-12,29,BEVERAGES,2929.0,33
2994457,2017-08-12,29,BOOKS,0.0,0
2994458,2017-08-12,29,BREAD/BAKERY,665.0,15
2994459,2017-08-12,29,CELEBRATION,23.0,0
2994460,2017-08-12,29,CLEANING,963.0,27
2994461,2017-08-12,29,DAIRY,665.0,23
2994462,2017-08-12,29,DELI,203.941,8
2994463,2017-08-12,29,EGGS,224.0,1
2994464,2017-08-12,29,FROZEN FOODS,175.881,14
2994465,2017-08-12,29,GROCERY I,3924.672,66
2994466,2017-08-12,29,GROCERY II,19.0,0
2994467,2017-08-12,29,HARDWARE,2.0,0
2994468,2017-08-12,29,HOME AND KITCHEN I,41.0,1
2994469,2017-08-12,29,HOME AND KITCHEN II,27.0,1
2994470,2017-08-12,29,HOME APPLIANCES,0.0,0
2994471,2017-08-12,29,HOME CARE,236.0,7
2994472,2017-08-12,29,LADIESWEAR,0.0,0
2994473,2017-08-12,29,LAWN AND GARDEN,6.0,0
2994474,2017-08-12,29,LINGERIE,14.0,0
2994475,2017-08-12,29,"LIQUOR,WINE,BEER",198.0,5
2994476,2017-08-12,29,MAGAZINES,1.0,0
2994477,2017-08-12,29,MEATS,79.501,0
2994478,2017-08-12,29,PERSONAL CARE,230.0,8
2994479,2017-08-12,29,PET SUPPLIES,5.0,0
2994480,2017-08-12,29,PLAYERS AND ELECTRONICS,12.0,0
2994481,2017-08-12,29,POULTRY,184.457,1
2994482,2017-08-12,29,PREPARED FOODS,81.516,1
2994483,2017-08-12,29,PRODUCE,1131.445,7
2994484,2017-08-12,29,SCHOOL AND OFFICE SUPPLIES,6.0,0
2994485,2017-08-12,29,SEAFOOD,5.0,1
2994486,2017-08-12,3,AUTOMOTIVE,9.0,0
2994487,2017-08-12,3,BABY CARE,0.0,0
2994488,2017-08-12,3,BEAUTY,12.0,2
2994489,2017-08-12,3,BEVERAGES,7685.0,12
2994490,2017-08-12,3,BOOKS,0.0,0
2994491,2017-08-12,3,BREAD/BAKERY,1156.9,11
2994492,2017-08-12,3,CELEBRATION,40.0,0
2994493,2017-08-12,3,CLEANING,1543.0,15
2994494,2017-08-12,3,DAIRY,1989.0,23
2994495,2017-08-12,3,DELI,355.9,8
2994496,2017-08-12,3,EGGS,497.0,0
2994497,2017-08-12,3,FROZEN FOODS,354.405,1
2994498,2017-08-12,3,GROCERY I,7167.0,34
2994499,2017-08-12,3,GROCERY II,58.0,0
2994500,2017-08-12,3,HARDWARE,0.0,0
2994501,2017-08-12,3,HOME AND KITCHEN I,58.0,1
2994502,2017-08-12,3,HOME AND KITCHEN II,44.0,2
2994503,2017-08-12,3,HOME APPLIANCES,0.0,0
2994504,2017-08-12,3,HOME CARE,509.0,9
2994505,2017-08-12,3,LADIESWEAR,53.0,0
2994506,2017-08-12,3,LAWN AND GARDEN,69.0,0
2994507,2017-08-12,3,LINGERIE,27.0,4
2994508,2017-08-12,3,"LIQUOR,WINE,BEER",299.0,7
2994509,2017-08-12,3,MAGAZINES,29.0,0
2994510,2017-08-12,3,MEATS,705.526,0
2994511,2017-08-12,3,PERSONAL CARE,584.0,12
2994512,2017-08-12,3,PET SUPPLIES,22.0,0
2994513,2017-08-12,3,PLAYERS AND ELECTRONICS,26.0,0
2994514,2017-08-12,3,POULTRY,1057.825,0
2994515,2017-08-12,3,PREPARED FOODS,231.714,0
2994516,2017-08-12,3,PRODUCE,7249.289,7
2994517,2017-08-12,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994518,2017-08-12,3,SEAFOOD,71.917,0
2994519,2017-08-12,30,AUTOMOTIVE,2.0,0
2994520,2017-08-12,30,BABY CARE,0.0,0
2994521,2017-08-12,30,BEAUTY,1.0,0
2994522,2017-08-12,30,BEVERAGES,1454.0,26
2994523,2017-08-12,30,BOOKS,0.0,0
2994524,2017-08-12,30,BREAD/BAKERY,198.0,7
2994525,2017-08-12,30,CELEBRATION,1.0,0
2994526,2017-08-12,30,CLEANING,391.0,16
2994527,2017-08-12,30,DAIRY,275.0,13
2994528,2017-08-12,30,DELI,141.0,6
2994529,2017-08-12,30,EGGS,128.0,1
2994530,2017-08-12,30,FROZEN FOODS,79.0,8
2994531,2017-08-12,30,GROCERY I,1904.0,39
2994532,2017-08-12,30,GROCERY II,4.0,0
2994533,2017-08-12,30,HARDWARE,2.0,0
2994534,2017-08-12,30,HOME AND KITCHEN I,14.0,0
2994535,2017-08-12,30,HOME AND KITCHEN II,7.0,0
2994536,2017-08-12,30,HOME APPLIANCES,0.0,0
2994537,2017-08-12,30,HOME CARE,266.0,4
2994538,2017-08-12,30,LADIESWEAR,1.0,0
2994539,2017-08-12,30,LAWN AND GARDEN,0.0,0
2994540,2017-08-12,30,LINGERIE,1.0,0
2994541,2017-08-12,30,"LIQUOR,WINE,BEER",73.0,1
2994542,2017-08-12,30,MAGAZINES,3.0,0
2994543,2017-08-12,30,MEATS,68.068,0
2994544,2017-08-12,30,PERSONAL CARE,57.0,4
2994545,2017-08-12,30,PET SUPPLIES,3.0,0
2994546,2017-08-12,30,PLAYERS AND ELECTRONICS,2.0,0
2994547,2017-08-12,30,POULTRY,90.248,1
2994548,2017-08-12,30,PREPARED FOODS,13.0,0
2994549,2017-08-12,30,PRODUCE,432.549,2
2994550,2017-08-12,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994551,2017-08-12,30,SEAFOOD,8.0,2
2994552,2017-08-12,31,AUTOMOTIVE,11.0,0
2994553,2017-08-12,31,BABY CARE,0.0,0
2994554,2017-08-12,31,BEAUTY,3.0,1
2994555,2017-08-12,31,BEVERAGES,2757.0,28
2994556,2017-08-12,31,BOOKS,0.0,0
2994557,2017-08-12,31,BREAD/BAKERY,483.0,11
2994558,2017-08-12,31,CELEBRATION,9.0,0
2994559,2017-08-12,31,CLEANING,1250.0,21
2994560,2017-08-12,31,DAIRY,719.0,21
2994561,2017-08-12,31,DELI,250.414,5
2994562,2017-08-12,31,EGGS,246.0,1
2994563,2017-08-12,31,FROZEN FOODS,227.09,15
2994564,2017-08-12,31,GROCERY I,4703.273,69
2994565,2017-08-12,31,GROCERY II,20.0,0
2994566,2017-08-12,31,HARDWARE,0.0,0
2994567,2017-08-12,31,HOME AND KITCHEN I,23.0,0
2994568,2017-08-12,31,HOME AND KITCHEN II,15.0,1
2994569,2017-08-12,31,HOME APPLIANCES,0.0,0
2994570,2017-08-12,31,HOME CARE,235.0,6
2994571,2017-08-12,31,LADIESWEAR,1.0,1
2994572,2017-08-12,31,LAWN AND GARDEN,10.0,0
2994573,2017-08-12,31,LINGERIE,7.0,0
2994574,2017-08-12,31,"LIQUOR,WINE,BEER",15.0,2
2994575,2017-08-12,31,MAGAZINES,2.0,0
2994576,2017-08-12,31,MEATS,342.718,0
2994577,2017-08-12,31,PERSONAL CARE,205.0,7
2994578,2017-08-12,31,PET SUPPLIES,7.0,0
2994579,2017-08-12,31,PLAYERS AND ELECTRONICS,9.0,0
2994580,2017-08-12,31,POULTRY,144.674,0
2994581,2017-08-12,31,PREPARED FOODS,89.972,1
2994582,2017-08-12,31,PRODUCE,1226.474,7
2994583,2017-08-12,31,SCHOOL AND OFFICE SUPPLIES,3.0,0
2994584,2017-08-12,31,SEAFOOD,12.0,3
2994585,2017-08-12,32,AUTOMOTIVE,4.0,0
2994586,2017-08-12,32,BABY CARE,0.0,0
2994587,2017-08-12,32,BEAUTY,2.0,1
2994588,2017-08-12,32,BEVERAGES,969.0,21
2994589,2017-08-12,32,BOOKS,0.0,0
2994590,2017-08-12,32,BREAD/BAKERY,115.0,6
2994591,2017-08-12,32,CELEBRATION,4.0,0
2994592,2017-08-12,32,CLEANING,865.0,21
2994593,2017-08-12,32,DAIRY,193.0,5
2994594,2017-08-12,32,DELI,79.0,1
2994595,2017-08-12,32,EGGS,153.0,1
2994596,2017-08-12,32,FROZEN FOODS,29.0,2
2994597,2017-08-12,32,GROCERY I,1582.0,46
2994598,2017-08-12,32,GROCERY II,2.0,0
2994599,2017-08-12,32,HARDWARE,1.0,0
2994600,2017-08-12,32,HOME AND KITCHEN I,3.0,0
2994601,2017-08-12,32,HOME AND KITCHEN II,15.0,0
2994602,2017-08-12,32,HOME APPLIANCES,0.0,0
2994603,2017-08-12,32,HOME CARE,94.0,4
2994604,2017-08-12,32,LADIESWEAR,0.0,0
2994605,2017-08-12,32,LAWN AND GARDEN,0.0,0
2994606,2017-08-12,32,LINGERIE,1.0,0
2994607,2017-08-12,32,"LIQUOR,WINE,BEER",95.0,2
2994608,2017-08-12,32,MAGAZINES,2.0,0
2994609,2017-08-12,32,MEATS,68.97,0
2994610,2017-08-12,32,PERSONAL CARE,92.0,7
2994611,2017-08-12,32,PET SUPPLIES,1.0,0
2994612,2017-08-12,32,PLAYERS AND ELECTRONICS,1.0,0
2994613,2017-08-12,32,POULTRY,81.034004,0
2994614,2017-08-12,32,PREPARED FOODS,20.0,0
2994615,2017-08-12,32,PRODUCE,264.265,2
2994616,2017-08-12,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994617,2017-08-12,32,SEAFOOD,2.0,2
2994618,2017-08-12,33,AUTOMOTIVE,11.0,0
2994619,2017-08-12,33,BABY CARE,0.0,0
2994620,2017-08-12,33,BEAUTY,4.0,0
2994621,2017-08-12,33,BEVERAGES,5257.0,22
2994622,2017-08-12,33,BOOKS,0.0,0
2994623,2017-08-12,33,BREAD/BAKERY,183.0,7
2994624,2017-08-12,33,CELEBRATION,13.0,0
2994625,2017-08-12,33,CLEANING,833.0,18
2994626,2017-08-12,33,DAIRY,447.0,14
2994627,2017-08-12,33,DELI,159.0,7
2994628,2017-08-12,33,EGGS,130.0,1
2994629,2017-08-12,33,FROZEN FOODS,150.0,10
2994630,2017-08-12,33,GROCERY I,2886.0,49
2994631,2017-08-12,33,GROCERY II,9.0,0
2994632,2017-08-12,33,HARDWARE,0.0,0
2994633,2017-08-12,33,HOME AND KITCHEN I,104.0,1
2994634,2017-08-12,33,HOME AND KITCHEN II,22.0,1
2994635,2017-08-12,33,HOME APPLIANCES,0.0,0
2994636,2017-08-12,33,HOME CARE,418.0,6
2994637,2017-08-12,33,LADIESWEAR,0.0,0
2994638,2017-08-12,33,LAWN AND GARDEN,0.0,0
2994639,2017-08-12,33,LINGERIE,10.0,0
2994640,2017-08-12,33,"LIQUOR,WINE,BEER",113.0,1
2994641,2017-08-12,33,MAGAZINES,2.0,0
2994642,2017-08-12,33,MEATS,316.49802,0
2994643,2017-08-12,33,PERSONAL CARE,200.0,9
2994644,2017-08-12,33,PET SUPPLIES,2.0,0
2994645,2017-08-12,33,PLAYERS AND ELECTRONICS,4.0,0
2994646,2017-08-12,33,POULTRY,327.303,0
2994647,2017-08-12,33,PREPARED FOODS,30.0,1
2994648,2017-08-12,33,PRODUCE,1107.386,5
2994649,2017-08-12,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994650,2017-08-12,33,SEAFOOD,3.0,1
2994651,2017-08-12,34,AUTOMOTIVE,3.0,0
2994652,2017-08-12,34,BABY CARE,1.0,0
2994653,2017-08-12,34,BEAUTY,3.0,1
2994654,2017-08-12,34,BEVERAGES,2343.0,25
2994655,2017-08-12,34,BOOKS,0.0,0
2994656,2017-08-12,34,BREAD/BAKERY,671.0,14
2994657,2017-08-12,34,CELEBRATION,12.0,1
2994658,2017-08-12,34,CLEANING,951.0,25
2994659,2017-08-12,34,DAIRY,467.0,15
2994660,2017-08-12,34,DELI,171.674,5
2994661,2017-08-12,34,EGGS,86.0,1
2994662,2017-08-12,34,FROZEN FOODS,55.0,14
2994663,2017-08-12,34,GROCERY I,3820.102,56
2994664,2017-08-12,34,GROCERY II,18.0,0
2994665,2017-08-12,34,HARDWARE,0.0,0
2994666,2017-08-12,34,HOME AND KITCHEN I,27.0,1
2994667,2017-08-12,34,HOME AND KITCHEN II,38.0,2
2994668,2017-08-12,34,HOME APPLIANCES,0.0,0
2994669,2017-08-12,34,HOME CARE,149.0,6
2994670,2017-08-12,34,LADIESWEAR,3.0,0
2994671,2017-08-12,34,LAWN AND GARDEN,5.0,0
2994672,2017-08-12,34,LINGERIE,1.0,0
2994673,2017-08-12,34,"LIQUOR,WINE,BEER",41.0,4
2994674,2017-08-12,34,MAGAZINES,2.0,0
2994675,2017-08-12,34,MEATS,98.216,0
2994676,2017-08-12,34,PERSONAL CARE,329.0,6
2994677,2017-08-12,34,PET SUPPLIES,1.0,0
2994678,2017-08-12,34,PLAYERS AND ELECTRONICS,5.0,0
2994679,2017-08-12,34,POULTRY,132.301,0
2994680,2017-08-12,34,PREPARED FOODS,40.741,1
2994681,2017-08-12,34,PRODUCE,604.801,3
2994682,2017-08-12,34,SCHOOL AND OFFICE SUPPLIES,4.0,0
2994683,2017-08-12,34,SEAFOOD,0.0,0
2994684,2017-08-12,35,AUTOMOTIVE,3.0,0
2994685,2017-08-12,35,BABY CARE,0.0,0
2994686,2017-08-12,35,BEAUTY,2.0,1
2994687,2017-08-12,35,BEVERAGES,2028.0,24
2994688,2017-08-12,35,BOOKS,0.0,0
2994689,2017-08-12,35,BREAD/BAKERY,103.0,6
2994690,2017-08-12,35,CELEBRATION,2.0,0
2994691,2017-08-12,35,CLEANING,475.0,14
